"source","target","id","developer_comments"
"XMESS_0000","ねえ、なでしこ。
今までのクリスマスは
どんな感じだった？","XMESS_0000","志摩リン"
"XMESS_0001","みんなと家で過ごすだけだよ。
料理がいつもより豪華になるけど、
それぐらいだねぇ。","XMESS_0001","各務原なでしこ"
"XMESS_0002","うちも似たようなものか。
特別何かするわけでもなかったな。","XMESS_0002","志摩リン"
"SCR_L_YC_CV5_B01_1_1","「クリキャンは特別だよ！」","SCR_L_YC_CV5_B01_1_1",""
"SCR_L_YC_CV5_B01_1_2","「ケーキは食べたいかな」","SCR_L_YC_CV5_B01_1_2",""
"SCR_L_YC_CV5_B01_1_3","「おうちの方は大丈夫なの？」","SCR_L_YC_CV5_B01_1_3",""
"XMESS_0003","でもクリキャンは特別だよ！","XMESS_0003","各務原なでしこ"
"XMESS_0004","ああ、分かってるって。","XMESS_0004","志摩リン"
"XMESS_0005","でも、できれば
ケーキは食べたいかな。","XMESS_0005","各務原なでしこ"
"XMESS_0006","はいはい。
ほんと食いしん坊さんだな。","XMESS_0006","志摩リン"
"XMESS_0007","でへへ。","XMESS_0007","各務原なでしこ"
"XMESS_0008","リンちゃん、
おうちの方は大丈夫なの？","XMESS_0008","各務原なでしこ"
"XMESS_0009","大丈夫。
友達とクリスマスキャンプするって言ったら、
楽しんでらっしゃい、だって。","XMESS_0009","志摩リン"
